timestamp, value
1490904900, 3656.0
1490905200, 3258.0
1490905500, 3482.0
1490905800, 3542.0
1490906100, 3424.0
1490906400, 3408.0
1490906700, 3467.0
1490907000, 3368.0
1490907300, 3185.0
1490907600, 3256.0
1490907900, 3283.0
1490908200, 3262.0
1490908500, 3128.0
1490908800, 3082.0
1490909100, 2906.0
1490909400, 2884.0
1490909700, 2970.0
1490910000, 2794.0
1490910300, 2534.0
1490910600, 2606.0
1490910900, 2650.0
1490911200, 2547.0
1490911500, 2522.0
1490911800, 2531.0
1490912100, 2560.0
1490912400, 2455.0
1490912700, 2274.0
1490913000, 2296.0
1490913300, 2200.0
1490913600, 2219.0
1490913900, 2141.0
1490914200, 2137.0
1490914500, 2108.0
1490914800, 1929.0
1490915100, 1955.0
1490915400, 1863.0
1490915700, 1916.0
1490916000, 1878.0
1490916300, 1831.0
1490916600, 1919.0
1490916900, 1790.0
1490917200, 1773.0
1490917500, 1824.0
1490917800, 1824.0
1490918100, 1795.0
1490918400, 1792.0
1490918700, 1731.0
1490919000, 1744.0
1490919300, 1711.0
1490919600, 1591.0
1490919900, 1677.0
1490920200, 1837.0
1490920500, 1693.0
1490920800, 1714.0
1490921100, 1742.0
1490921400, 1732.0
1490921700, 1807.0
1490922000, 1673.0
1490922300, 1767.0
1490922600, 1729.0
1490922900, 1731.0
1490923200, 1799.0
1490923500, 1842.0
1490923800, 1818.0
1490924100, 1851.0
1490924400, 1850.0
1490924700, 1972.0
1490925000, 1909.0
1490925300, 1970.0
1490925600, 2076.0
1490925900, 1966.0
1490926200, 1968.0
1490926500, 1957.0
1490926800, 1912.0
1490927100, 1885.0
1490927400, 1989.0
1490927700, 1853.0
1490928000, 1988.0
1490928300, 2030.0
1490928600, 1924.0
1490928900, 2064.0
1490929200, 1981.0
1490929500, 1950.0
1490929800, 2055.0
1490930100, 2103.0
1490930400, 2068.0
1490930700, 2066.0
1490931000, 2060.0
1490931300, 2128.0
1490931600, 2238.0
1490931900, 2126.0
1490932200, 2369.0
1490932500, 2401.0
1490932800, 2494.0
1490933100, 2435.0
1490933400, 2502.0
1490933700, 2650.0
1490934000, 2780.0
1490934300, 2946.0
1490934600, 3041.0
1490934900, 2864.0
1490935200, 3222.0
1490935500, 3227.0
1490935800, 3351.0
1490936100, 3296.0
1490936400, 3225.0
1490936700, 3618.0
1490937000, 3808.0
1490937300, 3768.0
1490937600, 3712.0
1490937900, 3750.0
1490938200, 3802.0
1490938500, 3862.0
1490938800, 3938.0
1490939100, 3953.0
1490939400, 4108.0
1490939700, 4211.0
1490940000, 4150.0
1490940300, 4190.0
1490940600, 4319.0
1490940900, 4433.0
1490941200, 4538.0
1490941500, 4441.0
1490941800, 4542.0
1490942100, 4635.0
1490942400, 4806.0
1490942700, 4715.0
1490943000, 4908.0
1490943300, 5053.0
1490943600, 5035.0
1490943900, 5100.0
1490944200, 5135.0
1490944500, 5183.0
1490944800, 5373.0
1490945100, 5352.0
1490945400, 5448.0
1490945700, 5477.0
1490946000, 5726.0
1490946300, 5656.0
1490946600, 5676.0
1490946900, 5848.0
1490947200, 6037.0
1490947500, 6092.0
1490947800, 6143.0
1490948100, 6361.0
1490948400, 6381.0
1490948700, 6544.0
1490949000, 6290.0
1490949300, 6688.0
1490949600, 6353.0
1490949900, 6388.0
1490950200, 6479.0
1490950500, 6382.0
1490950800, 6550.0
1490951100, 6430.0
1490951400, 6444.0
1490951700, 6248.0
1490952000, 6433.0
1490952300, 6517.0
1490952600, 6503.0
1490952900, 6388.0
1490953200, 6325.0
1490953500, 6291.0
1490953800, 6471.0
1490954100, 6234.0
1490954400, 6189.0
1490954700, 6212.0
1490955000, 6269.0
1490955300, 6182.0
1490955600, 6108.0
1490955900, 6353.0
1490956200, 6219.0
1490956500, 6010.0
1490956800, 5982.0
1490957100, 6178.0
1490957400, 5974.0
1490957700, 5961.0
1490958000, 5930.0
1490958300, 5758.0
1490958600, 5847.0
1490958900, 5818.0
1490959200, 5891.0
1490959500, 5663.0
1490959800, 5770.0
1490960100, 5752.0
1490960400, 5581.0
1490960700, 5900.0
1490961000, 5747.0
1490961300, 5667.0
1490961600, 5679.0
1490961900, 5510.0
1490962200, 5680.0
1490962500, 6070.0
1490962800, 6223.0
1490963100, 6332.0
1490963400, 6083.0
1490963700, 6134.0
1490964000, 6137.0
1490964300, 6006.0
1490964600, 6127.0
1490964900, 6651.0
1490965200, 6218.0
1490965500, 6221.0
1490965800, 6146.0
1490966100, 6606.0
1490966400, 6561.0
1490966700, 6410.0
1490967000, 6502.0
1490967300, 6695.0
1490967600, 6691.0
1490967900, 6608.0
1490968200, 6693.0
1490968500, 6199.0
1490968800, 6430.0
1490969100, 6411.0
1490969400, 6302.0
1490969700, 6133.0
1490970000, 6219.0
1490970300, 6058.0
1490970600, 6221.0
1490970900, 6280.0
1490971200, 6267.0
1490971500, 6264.0
1490971800, 6024.0
1490972100, 6086.0
1490972400, 6035.0
1490972700, 5985.0
1490973000, 5706.0
1490973300, 5687.0
1490973600, 5773.0
1490973900, 5737.0
1490974200, 5665.0
1490974500, 5490.0
1490974800, 5338.0
1490975100, 5178.0
1490975400, 5159.0
1490975700, 5163.0
1490976000, 5304.0
1490976300, 4965.0
1490976600, 4919.0
1490976900, 4825.0
1490977200, 4889.0
1490977500, 4617.0
1490977800, 4337.0
1490978100, 4246.0
1490978400, 4306.0
1490978700, 4222.0
1490979000, 4242.0
1490979300, 4268.0
1490979600, 4059.0
1490979900, 4034.0
1490980200, 3858.0
1490980500, 3867.0
1490980800, 3815.0
1490981100, 3670.0
1490981400, 3605.0
1490981700, 3694.0
1490982000, 3562.0
1490982300, 3625.0
1490982600, 3485.0
1490982900, 3718.0
1490983200, 3719.0
1490983500, 3600.0
1490983800, 3476.0
1490984100, 3501.0
1490984400, 3527.0
1490984700, 3543.0
1490985000, 3490.0
1490985300, 3490.0
1490985600, 3479.0
1490985900, 3444.0
1490986200, 3402.0
1490986500, 3338.0
1490986800, 3211.0
1490987100, 3397.0
1490987400, 3213.0
1490987700, 3325.0
1490988000, 3208.0
1490988300, 3250.0
1490988600, 3295.0
1490988900, 3267.0
1490989200, 3276.0
1490989500, 3013.0
1490989800, 3103.0
1490990100, 3056.0
1490990400, 3034.0
1490990700, 3029.0
1490991000, 3040.0
1490991300, 2965.0
1490991600, 2896.0
1490991900, 3052.0
1490992200, 2990.0
1490992500, 2981.0
1490992800, 3008.0
1490993100, 2979.0
1490993400, 3020.0
1490993700, 2733.0
1490994000, 3001.0
1490994300, 2814.0
1490994600, 2668.0
1490994900, 2586.0
1490995200, 2532.0
1490995500, 2497.0
1490995800, 2612.0
1490996100, 2542.0
1490996400, 2497.0
1490996700, 2525.0
1490997000, 2234.0
1490997300, 2219.0
1490997600, 2063.0
1490997900, 2100.0
1490998200, 2165.0
1490998500, 2091.0
1490998800, 2029.0
1490999100, 1888.0
1490999400, 1957.0
1490999700, 1949.0
1491000000, 1883.0
1491000300, 1880.0
1491000600, 1653.0
1491000900, 1808.0
1491001200, 1729.0
1491001500, 1667.0
1491001800, 1657.0
1491002100, 1571.0
1491002400, 1640.0
1491002700, 1556.0
1491003000, 1447.0
1491003300, 1539.0
1491003600, 1463.0
1491003900, 1546.0
1491004200, 1499.0
1491004500, 1485.0
1491004800, 1503.0
1491005100, 1453.0
1491005400, 1381.0
1491005700, 1299.0
1491006000, 1322.0
1491006300, 1351.0
1491006600, 1263.0
1491006900, 1317.0
1491007200, 1321.0
1491007500, 1261.0
1491007800, 1302.0
1491008100, 1222.0
1491008400, 1204.0
1491008700, 1208.0
1491009000, 1179.0
1491009300, 1120.0
1491009600, 1093.0
1491009900, 1237.0
1491010200, 1276.0
1491010500, 1228.0
1491010800, 1209.0
1491011100, 1236.0
1491011400, 1134.0
1491011700, 1173.0
1491012000, 1250.0
1491012300, 1239.0
1491012600, 1219.0
1491012900, 1218.0
1491013200, 1220.0
1491013500, 1182.0
1491013800, 1144.0
1491014100, 1194.0
1491014400, 1225.0
1491014700, 1109.0
1491015000, 1194.0
