timestamp, value
1528405200, 5.969200858266644
1528405500, 7.150340847118811
1528405800, 3.888250911598281
1528406100, 3.0078642077687467
1528406400, 3.0603140209382267
1528406700, 4.533966514467008
1528407000, 3.683759735769684
1528407300, 4.985575902364089
1528407600, 3.104838484805255
1528407900, 4.579129541846157
1528408200, 3.1343358242021204
1528408500, 1.4537517853895916
1528408800, 1.3643049817949309
1528409100, 2.307144484582354
1528409400, 1.4628322166632561
1528409700, 1.5524509880815238
1528410000, 0.7494545039683461
1528410300, 0.2616028749100825
1528410600, 2.093136384675135
1528410900, -0.45552968281764095
1528411200, 0.478105090964581
1528411500, 0.8510771889350295
1528411800, 1.9656046866838726
1528412100, 0.635529555634088
1528412400, 1.8289005619810852
1528412700, -0.05627979872373756
1528413000, 1.4901085614798517
1528413300, -0.9550523867208164
1528413600, 0.2894833734602032
1528413900, -1.3934359047122529
1528414200, -0.31580771223827886
1528414500, -0.7996036287867249
1528414800, -1.7863452706397251
1528415100, 0.8478765163201613
1528415400, -0.21301906685847266
1528415700, -0.3921493254156597
1528416000, 0.6434289932300288
1528416300, 0.6878595419370007
1528416600, -0.4924911717232503
1528416900, -1.8082635902929172
1528417200, -0.7533357466671061
1528417500, 0.14706151969465397
1528417800, 0.49771960677145827
1528418100, 0.22115693814302828
1528418400, 0.8559464463240358
1528418700, 1.688765780783935
1528419000, 0.5432928378161597
1528419300, -0.26850691922081726
1528419600, -0.9930927074500298
1528419900, 0.4344272003152789
1528420200, 2.2569989419536416
1528420500, -1.3714837916545612
1528420800, 2.940215289082907
1528421100, 2.216665804591898
1528421400, 2.527631621981458
1528421700, 1.1491572388016682
1528422000, 3.2561805906852546
1528422300, 2.455616557544971
1528422600, 3.409179290533305
1528422900, 2.9116329133208643
1528423200, 1.1005223216176476
1528423500, 2.2347293857640054
1528423800, 2.127368482072047
1528424100, 2.9998023972818055
1528424400, 2.2090006800728608
1528424700, 4.511794936159091
1528425000, 3.7727309579425294
1528425300, 3.4022587126598123
1528425600, 3.8145759775815407
1528425900, 4.176388629751871
1528426200, 2.7669669603229994
1528426500, 5.544062236927276
1528426800, 4.29604893974184
1528427100, 7.48308990557814
1528427400, 3.922180816623987
1528427700, 5.202032549821348
1528428000, 5.792548182224611
1528428300, 4.606951084111617
1528428600, 5.884266727360424
1528428900, 6.00390939196257
1528429200, 5.4332523673795965
1528429500, 6.906694732770993
1528429800, 6.957142554171901
1528430100, 5.706750027949752
1528430400, 4.515737779922736
1528430700, 6.116205179656959
1528431000, 7.977677370417512
1528431300, 6.059374001576999
1528431600, 8.391812716780386
1528431900, 5.742215372674708
1528432200, 6.757409084812797
1528432500, 6.91470222702741
1528432800, 6.523220531520708
1528433100, 8.039313648047106
1528433400, 7.4979965838860325
1528433700, 7.137665617430987
1528434000, 7.721460200212779
1528434300, 9.659697710434077
1528434600, 7.82704472649027
1528434900, 7.070026263546095
1528435200, 9.53651841028124
1528435500, 9.653905515189344
1528435800, 8.037000652430148
1528436100, 9.512814030199307
1528436400, 6.662526864145118
1528436700, 9.378751874405454
1528437000, 10.11742743825669
1528437300, 9.452058699174383
1528437600, 9.810969308233178
1528437900, 8.092741540374256
1528438200, 9.52131279023387
1528438500, 8.413957271914734
1528438800, 8.086361834500673
1528439100, 8.533633409294831
1528439400, 8.365613994109642
1528439700, 9.36860553270311
1528440000, 8.984420753167182
1528440300, 8.358443975434032
1528440600, 9.18863173408723
1528440900, 10.191030371028184
1528441200, 7.943283161099009
1528441500, 11.204910770047118
1528441800, 10.868024659533715
1528442100, 9.131424857212538
1528442400, 7.973687496997732
1528442700, 9.963939800342756
1528443000, 9.613636458053602
1528443300, 9.57282740976682
1528443600, 9.112606547430303
1528443900, 10.258639422513035
1528444200, 10.313302892746282
1528444500, 9.137228128479007
1528444800, 7.635620302921812
1528445100, 9.84037528469182
1528445400, 10.0185688436106
1528445700, 10.398819516578097
1528446000, 10.973635752336568
1528446300, 9.301448647049277
1528446600, 11.581098710554159
1528446900, 10.23839288470062
1528447200, 9.521564751607775
1528447500, 9.584077871275996
1528447800, 10.208838735409058
1528448100, 11.137459356641582
1528448400, 9.666174971439752
1528448700, 9.489414562153886
1528449000, 10.629057823737527
1528449300, 9.72120438132269
1528449600, 9.079309432210032
1528449900, 9.950735546257969
1528450200, 9.149152458234393
1528450500, 7.921049594242916
1528450800, 9.730148223308893
1528451100, 9.483040383382368
1528451400, 10.874423967616236
1528451700, 11.343295968359811
1528452000, 10.705358928457311
1528452300, 8.856944281877995
1528452600, 9.182048361543995
1528452900, 9.178550212742673
1528453200, 9.725265400105211
1528453500, 10.274309063585019
1528453800, 8.542778571966132
1528454100, 10.071813066766126
1528454400, 8.559295723325338
1528454700, 10.527680542121935
1528455000, 10.094976802194326
1528455300, 8.457458370985412
1528455600, 10.256393768964935
1528455900, 8.65042825924769
1528456200, 10.71225771543682
1528456500, 10.858843707412483
1528456800, 9.293311588454003
1528457100, 11.796000875136764
1528457400, 9.39084832365117
1528457700, 9.000151707143544
1528458000, 8.797839338667522
1528458300, 9.138262707496711
1528458600, 8.975713325057368
1528458900, 9.824161183298415
1528459200, 9.445927848585624
1528459500, 10.055743046895563
1528459800, 10.75923882202851
1528460100, 8.65007388459828
1528460400, 8.158165489924361
1528460700, 10.103159970258936
1528461000, 10.232136389076013
1528461300, 10.806581516188807
1528461600, 10.64930516361856
1528461900, 9.663628974230468
1528462200, 8.624957131013886
1528462500, 9.226377754732448
1528462800, 10.693436718861074
1528463100, 10.496484039691994
1528463400, 12.18015612482649
1528463700, 10.156535495413017
1528464000, 8.997198900157155
1528464300, 8.966296918117486
1528464600, 11.17433376127534
1528464900, 10.904944080752507
1528465200, 11.369281547813895
1528465500, 11.8137329286594
