"timestamp","value"
"1480934700","636.75"
"1480935000","646.0"
"1480935300","617.7333333333333"
"1480935600","644.6666666666666"
"1480935900","628.25"
"1480936200","635.5"
"1480936500","669.3333333333333"
"1480936800","656.8333333333334"
"1480937100","692.5"
"1480937400","689.0"
"1480937700","693.6"
"1480938000","661.6666666666667"
"1480938300","718.25"
"1480938600","725.0"
"1480938900","722.5"
"1480939200","727.0"
"1480939500","697.1666666666667"
"1480939800","681.6666666666667"
"1480940100","647.0"
"1480940400","703.3333333333333"
"1480940700","680.25"
"1480941000","657.0"
"1480941300","626.4166666666667"
"1480941600","637.3333333333333"
"1480941900","667.4833333333333"
"1480942200","683.6666666666667"
"1480942500","635.8833333333334"
"1480942800","576.0"
"1480943100","576.0833333333333"
"1480943400","610.8333333333333"
"1480943700","650.1666666666667"
"1480944000","667.5"
"1480944300","646.8166666666666"
"1480944600","628.0"
"1480944900","652.1666666666666"
"1480945200","690.6666666666666"
"1480945500","669.0"
"1480945800","656.5"
"1480946100","677.0"
"1480946400","631.5"
"1480946700","578.8333333333333"
"1480947000","609.0"
"1480947300","639.75"
"1480947600","672.6666666666666"
"1480947900","715.4"
"1480948200","645.5"
"1480948500","614.5833333333333"
"1480948800","633.1666666666666"
"1480949100","643.3333333333333"
"1480949400","658.1666666666666"
"1480949700","701.4166666666667"
"1480950000","680.0"
"1480950300","671.8333333333333"
"1480950600","740.3333333333334"
"1480950900","675.7666666666668"
"1480951200","653.5"
"1480951500","620.75"
"1480951800","592.3333333333333"
"1480952100","573.7"
"1480952400","605.1666666666666"
"1480952700","595.2833333333333"
"1480953000","640.3333333333333"
"1480953300","684.1"
"1480953600","622.0"
"1480953900","587.0"
"1480954200","606.8333333333334"
"1480954500","599.1666666666667"
"1480954800","608.0"
"1480955100","542.0"
"1480955400","516.0"
"1480955700","486.5"
"1480956000","504.5"
"1480956300","527.0"
"1480956600","499.0"
"1480956900","485.48333333333335"
"1480957200","424.66666666666663"
"1480957500","390.7166666666667"
"1480957800","436.1666666666667"
"1480958100","497.2"
"1480958400","530.0"
"1480958700","529.5"
"1480959000","473.50000000000006"
"1480959300","478.25"
"1480959600","483.0"
"1480959900","472.0"
"1480960200","422.3333333333333"
"1480960500","412.5"
"1480960800","366.33333333333337"
"1480961100","418.5833333333333"
"1480961400","446.3333333333333"
"1480961700","468.03333333333336"
"1480962000","485.66666666666663"
"1480962300","463.49999999999994"
"1480962600","437.0"
"1480962900","393.25"
"1480963200","403.3333333333333"
"1480963500","413.8666666666667"
"1480963800","456.66666666666663"
"1480964100","449.84999999999997"
"1480964400","417.0"
"1480964700","439.8333333333333"
"1480965000","428.6666666666667"
"1480965300","430.16666666666663"
"1480965600","469.0"
"1480965900","482.49999999999994"
"1480966200","455.0"
"1480966500","468.16666666666663"
"1480966800","467.33333333333337"
"1480967100","443.33333333333337"
"1480967400","418.16666666666674"
"1480967700","385.0"
"1480968000","359.33333333333337"
"1480968300","320.9666666666667"
"1480968600","327.0"
"1480968900","334.9666666666667"
"1480969200","335.6666666666667"
"1480969500","318.75"
"1480969800","301.0"
"1480970100","320.0"
"1480970400","354.3333333333333"
"1480970700","357.0"
"1480971000","343.0"
"1480971300","287.5"
"1480971600","326.0"
"1480971900","315.1666666666667"
"1480972200","352.6666666666667"
"1480972500","336.0"
"1480972800","315.0"
"1480973100","344.0"
"1480973400","370.0"
"1480973700","405.75"
"1480974000","425.66666666666663"
"1480974300","448.75"
"1480974600","436.0"
"1480974900","376.9166666666667"
"1480975200","390.3333333333333"
"1480975500","365.66666666666663"
"1480975800","365.50000000000006"
"1480976100","326.8833333333333"
"1480976400","311.5"
"1480976700","339.6666666666667"
"1480977000","354.6666666666667"
"1480977300","335.83333333333337"
"1480977600","334.0"
"1480977900","340.96666666666664"
"1480978200","332.33333333333337"
"1480978500","303.75"
"1480978800","278.5"
"1480979100","239.16666666666666"
"1480979400","243.33333333333331"
"1480979700","252.16666666666669"
"1480980000","275.3333333333333"
"1480980300","300.70000000000005"
"1480980600","282.83333333333337"
"1480980900","298.66666666666663"
"1480981200","289.0"
"1480981500","276.4166666666667"
"1480981800","278.8333333333333"
"1480982100","264.0"
"1480982400","219.83333333333334"
"1480982700","274.33333333333337"
"1480983000","360.5"
"1480983300","404.75"
"1480983600","455.0"
"1480983900","470.83333333333337"
"1480984200","441.0"
"1480984500","407.08333333333337"
"1480984800","401.6666666666667"
"1480985100","422.8333333333333"
"1480985400","445.6666666666667"
"1480985700","422.0833333333333"
"1480986000","366.3333333333333"
"1480986300","381.16666666666663"
"1480986600","408.66666666666663"
"1480986900","423.45"
"1480987200","429.3333333333333"
"1480987500","431.4166666666667"
"1480987800","413.0"
"1480988100","415.83333333333337"
"1480988400","441.0"
"1480988700","461.25"
"1480989000","452.66666666666663"
"1480989300","470.16666666666674"
"1480989600","466.66666666666674"
"1480989900","436.66666666666663"
"1480990200","436.6666666666667"
"1480990500","424.8333333333333"
"1480990800","446.5"
"1480991100","451.33333333333326"
"1480991400","471.33333333333326"
"1480991700","465.45"
"1480992000","453.0"
"1480992300","470.08333333333337"
"1480992600","488.50000000000006"
"1480992900","470.35"
"1480993200","429.6666666666667"
"1480993500","386.5"
"1480993800","380.83333333333337"
"1480994100","389.83333333333337"
"1480994400","421.5"
"1480994700","404.0"
"1480995000","396.3333333333333"
"1480995300","396.8333333333333"
"1480995600","448.0"
"1480995900","434.66666666666663"
"1480996200","415.3333333333333"
"1480996500","394.3333333333333"
"1480996800","338.1666666666667"
"1480997100","337.6666666666667"
"1480997400","340.3333333333333"
"1480997700","321.4666666666667"
"1480998000","334.0"
"1480998300","351.90000000000003"
"1480998600","359.0"
"1480998900","372.25"
"1480999200","364.0"
"1480999500","362.0833333333333"
"1480999800","353.6666666666667"
"1481000100","391.0"
"1481000400","329.5"
"1481000700","338.75"
"1481001000","352.1666666666667"
"1481001300","366.0833333333333"
"1481001600","346.6666666666667"
"1481001900","377.0"
"1481002200","350.5"
"1481002500","361.3333333333333"
"1481002800","389.1666666666667"
"1481003100","405.9166666666667"
"1481003400","369.3333333333333"
"1481003700","373.5"
"1481004000","382.83333333333337"
"1481004300","375.1666666666667"
"1481004600","424.66666666666663"
"1481004900","391.1666666666667"
"1481005200","403.0"
"1481005500","389.5"
"1481005800","391.0"
"1481006100","382.3333333333333"
"1481006400","352.0"
"1481006700","388.8833333333333"
"1481007000","412.6666666666667"
"1481007300","415.5"
"1481007600","396.8333333333333"
"1481007900","463.08333333333337"
"1481008200","511.0"
"1481008500","512.5333333333333"
"1481008800","557.0"
"1481009100","575.3333333333334"
"1481009400","560.0"
"1481009700","554.1666666666666"
"1481010000","522.5"
"1481010300","532.5833333333333"
"1481010600","560.0"
"1481010900","538.0"
"1481011200","518.5"
"1481011500","637.0"
"1481011800","760.3333333333334"
"1481012100","806.2166666666666"
"1481012400","844.6666666666666"
"1481012700","864.25"
"1481013000","839.5"
"1481013300","860.0"
"1481013600","870.0"
"1481013900","862.25"
"1481014200","849.3333333333334"
"1481014500","756.8666666666667"
"1481014800","741.0"
"1481015100","741.0"
"1481015400","776.3333333333334"
"1481015700","744.5833333333334"
"1481016000","775.5"
"1481016300","788.9166666666666"
"1481016600","749.6666666666666"
"1481016900","736.8666666666667"
"1481017200","726.0"
"1481017500","736.2833333333333"
"1481017800","751.8333333333334"
"1481018100","692.2333333333333"
"1481018400","688.6666666666666"
"1481018700","699.0"
"1481019000","697.0"
"1481019300","673.3333333333333"
"1481019600","669.8333333333334"
"1481019900","648.9666666666667"
"1481020200","705.0"
"1481020500","724.5500000000001"
"1481020800","772.0"
"1481021100","811.2666666666668"
"1481021400","803.8333333333334"
"1481021700","773.6666666666666"
"1481022000","719.6666666666666"
"1481022300","772.3"
"1481022600","768.1666666666667"
"1481022900","803.8333333333334"
"1481023200","811.0"
"1481023500","801.3333333333334"
"1481023800","775.0"
"1481024100","843.0"
"1481024400","866.0"
"1481024700","834.0833333333334"
"1481025000","859.3333333333333"
"1481025300","830.8666666666667"
"1481025600","788.0"
"1481025900","767.5999999999999"
"1481026200","787.6666666666667"
"1481026500","791.1166666666668"
"1481026800","710.6666666666666"
"1481027100","790.8"
"1481027400","761.6666666666666"
"1481027700","753.75"
"1481028000","813.8333333333333"
"1481028300","853.6666666666667"
"1481028600","844.3333333333334"
"1481028900","809.75"
"1481029200","750.6666666666666"
"1481029500","715.5833333333333"
"1481029800","713.6666666666667"
"1481030100","740.25"
"1481030400","767.3333333333334"
"1481030700","800.9"
"1481031000","835.0"
"1481031300","821.5"
"1481031600","799.0"
"1481031900","774.3333333333334"
"1481032200","797.3333333333334"
"1481032500","788.6666666666666"
"1481032800","786.6666666666666"
"1481033100","792.5833333333333"
"1481033400","791.0"
"1481033700","818.5"
"1481034000","861.0"
"1481034300","853.6666666666666"
"1481034600","812.0"
"1481034900","811.8833333333333"
"1481035200","796.1666666666667"
"1481035500","786.8"
"1481035800","802.3333333333334"
"1481036100","790.7666666666667"
"1481036400","737.6666666666666"
"1481036700","732.5833333333333"
"1481037000","730.5"
"1481037300","727.05"
"1481037600","733.5"
"1481037900","738.8333333333334"
"1481038200","772.6666666666667"
"1481038500","681.25"
"1481038800","652.0"
"1481039100","723.2833333333333"
"1481039400","723.8333333333334"
"1481039700","697.6666666666666"
"1481040000","658.5"
"1481040300","605.3499999999999"
"1481040600","583.1666666666667"
"1481040900","601.8833333333333"
"1481041200","603.6666666666666"
"1481041500","595.6"
"1481041800","596.0"
"1481042100","582.05"
"1481042400","568.5"
"1481042700","585.25"
"1481043000","558.3333333333334"
"1481043300","550.3333333333334"
"1481043600","500.3333333333333"
"1481043900","529.25"
"1481044200","519.0"
"1481044500","548.1666666666666"
"1481044800","500.0"
"1481045100","516.25"
"1481045400","498.5"
"1481045700","500.23333333333335"
"1481046000","491.0"
"1481046300","482.8833333333334"
"1481046600","480.33333333333337"
"1481046900","460.8333333333333"
"1481047200","468.6666666666667"
"1481047500","446.0"
"1481047800","483.3333333333333"
"1481048100","531.0"
"1481048400","538.5"
"1481048700","486.75"
"1481049000","502.0"
"1481049300","543.6833333333334"
"1481049600","552.5"
"1481049900","508.0166666666666"
"1481050200","504.0"
"1481050500","501.2666666666667"
"1481050800","472.6666666666667"
"1481051100","493.50000000000006"
"1481051400","518.5"
"1481051700","541.6333333333333"
"1481052000","574.0"
"1481052300","517.5833333333334"
"1481052600","564.5"
"1481052900","577.25"
"1481053200","582.0"
"1481053500","593.0833333333333"
"1481053800","600.5"
"1481054100","627.1"
"1481054400","576.5"
"1481054700","486.73333333333335"
"1481055000","495.33333333333337"
"1481055300","542.0166666666667"
"1481055600","586.5"
"1481055900","634.25"
"1481056200","594.1666666666666"
"1481056500","572.25"
"1481056800","544.3333333333334"
"1481057100","551.0833333333333"
"1481057400","503.5"
"1481057700","516.75"
"1481058000","485.66666666666663"
"1481058300","470.65"
"1481058600","484.0"
"1481058900","526.5"
"1481059200","543.0"
"1481059500","559.75"
"1481059800","607.8333333333334"
"1481060100","581.75"
"1481060400","632.3333333333334"
"1481060700","608.6333333333333"
"1481061000","573.5"
"1481061300","554.9833333333333"
"1481061600","505.16666666666663"
"1481061900","485.58333333333326"
"1481062200","508.66666666666674"
"1481062500","495.55"
"1481062800","476.0"
"1481063100","478.16666666666663"
"1481063400","478.33333333333337"
"1481063700","500.25"
"1481064000","497.5"
"1481064300","474.1666666666667"
"1481064600","455.0"
"1481064900","409.5833333333333"
"1481065200","359.3333333333333"
"1481065500","351.9"
"1481065800","380.5"
"1481066100","392.46666666666664"
"1481066400","432.6666666666667"
"1481066700","426.4166666666667"
"1481067000","427.0"
"1481067300","435.8333333333333"
"1481067600","473.33333333333337"
"1481067900","466.0"
"1481068200","445.66666666666663"
"1481068500","421.7"
"1481068800","376.5"
"1481069100","397.05"
"1481069400","430.0"
"1481069700","466.4333333333333"
"1481070000","520.3333333333333"
"1481070300","572.6"
"1481070600","556.5"
"1481070900","557.4166666666667"
"1481071200","551.3333333333334"
"1481071500","554.0"
"1481071800","504.0"
"1481072100","505.08333333333337"
"1481072400","457.33333333333337"
"1481072700","443.65"
"1481073000","438.6666666666667"
"1481073300","448.76666666666665"
"1481073600","490.0"
"1481073900","481.75"
"1481074200","481.83333333333337"
"1481074500","490.0"
"1481074800","494.66666666666674"
"1481075100","486.1166666666667"
"1481075400","489.0"
"1481075700","497.91666666666663"
"1481076000","489.00000000000006"
"1481076300","466.35"
"1481076600","476.0"
"1481076900","453.3333333333333"
"1481077200","455.0"
"1481077500","461.16666666666663"
"1481077800","479.66666666666663"
"1481078100","477.00000000000006"
"1481078400","487.33333333333337"
"1481078700","516.0833333333334"
"1481079000","501.6666666666667"
"1481079300","508.75"
"1481079600","446.1666666666667"
