"timestamp","value"
"1480937400","759.0"
"1480937700","754.0"
"1480938000","726.3333333333334"
"1480938300","700.75"
"1480938600","698.0"
"1480938900","676.5"
"1480939200","700.3333333333334"
"1480939500","735.25"
"1480939800","752.0"
"1480940100","744.25"
"1480940400","764.0"
"1480940700","751.6666666666666"
"1480941000","764.3333333333334"
"1480941300","724.0"
"1480941600","707.5"
"1480941900","721.5"
"1480942200","774.0"
"1480942500","782.0"
"1480942800","749.3333333333334"
"1480943100","746.0"
"1480943400","763.0"
"1480943700","739.5"
"1480944000","745.0"
"1480944300","770.6666666666666"
"1480944600","822.6666666666666"
"1480944900","770.5"
"1480945200","732.3333333333334"
"1480945500","723.0"
"1480945800","700.5"
"1480946100","704.0"
"1480946400","689.6666666666666"
"1480946700","757.25"
"1480947000","755.5"
"1480947300","729.25"
"1480947600","685.0"
"1480947900","719.0"
"1480948200","689.0"
"1480948500","700.5"
"1480948800","753.0"
"1480949100","757.25"
"1480949400","745.0"
"1480949700","683.0"
"1480950000","691.0"
"1480950300","705.25"
"1480950600","696.0"
"1480950900","699.5"
"1480951200","759.0"
"1480951500","732.6666666666666"
"1480951800","708.3333333333334"
"1480952100","704.5"
"1480952400","700.0"
"1480952700","684.0"
"1480953000","660.0"
"1480953300","749.25"
"1480953600","699.5"
"1480953900","676.0"
"1480954200","628.0"
"1480954500","590.2"
"1480954800","563.5"
"1480955100","640.0"
"1480955400","640.3333333333334"
"1480955700","590.25"
"1480956000","552.5"
"1480956300","545.0"
"1480956600","611.0"
"1480956900","599.5"
"1480957200","532.5"
"1480957500","534.5"
"1480957800","504.0"
"1480958100","530.0"
"1480958400","559.0"
"1480958700","527.0"
"1480959000","489.0"
"1480959300","518.0"
"1480959600","529.0"
"1480959900","504.25"
"1480960200","513.0"
"1480960500","481.3333333333333"
"1480960800","525.0"
"1480961100","534.0"
"1480961400","513.5"
"1480961700","510.5"
"1480962000","506.0"
"1480962300","573.6666666666666"
"1480962600","574.3333333333334"
"1480962900","532.5"
"1480963200","517.5"
"1480963500","565.8"
"1480963800","595.0"
"1480964100","590.3333333333334"
"1480964400","594.6666666666666"
"1480964700","576.0"
"1480965000","571.5"
"1480965300","626.4"
"1480965600","627.0"
"1480965900","622.6666666666666"
"1480966200","613.3333333333334"
"1480966500","588.5"
"1480966800","635.5"
"1480967100","698.25"
"1480967400","707.0"
"1480967700","673.3333333333334"
"1480968000","629.3333333333334"
"1480968300","606.75"
"1480968600","662.0"
"1480968900","691.25"
"1480969200","677.0"
"1480969500","621.3333333333334"
"1480969800","580.6666666666666"
"1480970100","638.5"
"1480970400","580.5"
"1480970700","575.5"
"1480971000","582.0"
"1480971300","570.6666666666666"
